País,Número departamento,Departamento,Provincia,Número municipio,Municipio,Circunscripción,Localidad,Recinto,Número Mesa,Código Mesa,Elección,Inscritos,CC,FPV,MTS,UCS,MAS - IPSP,21F,PDC,MNR,PAN-BOL,Votos Válidos,Blancos,Nulos,Estado acta
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. German Busch,70278,100320722340500212,Diputados Uninominales,227,71,2,0,7,17,77,7,8,0,189,12,3,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. German Busch,70280,100320722340500214,Presidente y Vicepresidente,30,15,0,0,0,6,6,1,1,0,29,0,0,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. German Busch,70280,100320722340500214,Diputados Uninominales,30,4,1,0,0,6,14,2,1,0,28,1,0,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Naciones Unidas,70292,100320722340500812,Presidente y Vicepresidente,231,140,0,1,0,25,22,9,1,0,198,1,6,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Naciones Unidas,70292,100320722340500812,Diputados Uninominales,231,72,1,2,16,17,58,6,11,0,183,20,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,U.E. 18 de Noviembre,70328,100320722342566801,Presidente y Vicepresidente,238,157,0,0,0,32,16,19,0,0,224,2,4,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,U.E. 18 de Noviembre,70328,100320722342566801,Diputados Uninominales,238,76,1,0,7,24,80,15,3,0,206,20,4,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Claracuta,70330,100320722340501401,Presidente y Vicepresidente,232,155,1,0,0,21,13,9,0,0,199,1,8,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Claracuta,70330,100320722340501401,Diputados Uninominales,232,82,0,0,5,13,77,9,3,0,189,13,6,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Claracuta,70341,100320722340501412,Presidente y Vicepresidente,230,153,2,0,0,32,15,1,1,0,204,0,10,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Claracuta,70341,100320722340501412,Diputados Uninominales,230,74,3,1,10,25,71,5,3,0,192,15,7,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Claracuta,70342,100320722340501413,Presidente y Vicepresidente,120,76,0,0,0,10,14,5,2,2,109,0,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Claracuta,70342,100320722340501413,Diputados Uninominales,120,44,2,0,2,7,39,5,3,0,102,6,3,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Luz Y Saber II,70358,100320722340501916,Presidente y Vicepresidente,225,161,1,0,1,16,16,5,0,0,200,1,4,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Col. Luz Y Saber II,70358,100320722340501916,Diputados Uninominales,225,79,0,1,5,13,85,7,0,0,190,13,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Luz Y Saber II,70362,100320722340501920,Presidente y Vicepresidente,52,28,0,0,0,7,5,3,0,0,43,0,3,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Col. Luz Y Saber II,70362,100320722340501920,Diputados Uninominales,52,22,0,0,0,6,8,2,1,0,39,4,3,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Jose Mariano Serrano,70377,100320722340501006,Presidente y Vicepresidente,227,156,0,0,6,7,21,3,1,0,194,0,4,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Jose Mariano Serrano,70377,100320722340501006,Diputados Uninominales,227,59,0,0,7,5,105,5,4,0,185,10,3,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Jose Mariano Serrano,70378,100320722340501007,Presidente y Vicepresidente,226,154,0,0,2,25,9,2,0,0,192,1,4,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Jose Mariano Serrano,70378,100320722340501007,Diputados Uninominales,226,86,2,0,7,20,58,5,4,0,182,13,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70381,100320722340502801,Presidente y Vicepresidente,229,158,0,1,1,25,13,10,1,0,209,0,5,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70381,100320722340502801,Diputados Uninominales,229,85,3,0,8,19,67,14,3,0,199,13,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70382,100320722340502802,Presidente y Vicepresidente,222,147,1,0,0,26,10,5,0,0,189,0,8,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70382,100320722340502802,Diputados Uninominales,222,73,4,0,6,24,65,6,0,0,178,12,7,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70383,100320722340502803,Presidente y Vicepresidente,232,149,0,0,0,35,23,2,1,0,210,0,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70383,100320722340502803,Diputados Uninominales,232,87,1,0,6,29,60,7,3,0,193,16,3,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70389,100320722340502809,Presidente y Vicepresidente,232,160,0,0,0,23,17,8,1,0,209,0,4,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70389,100320722340502809,Diputados Uninominales,232,80,1,1,6,17,80,10,2,0,197,15,1,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70391,100320722340502811,Presidente y Vicepresidente,234,161,0,1,2,23,13,7,1,0,208,2,8,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70391,100320722340502811,Diputados Uninominales,234,80,1,1,17,18,70,7,3,0,197,13,8,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70393,100320722340502813,Presidente y Vicepresidente,231,137,1,0,1,35,19,6,0,1,200,1,9,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70393,100320722340502813,Diputados Uninominales,231,67,2,0,15,25,66,6,3,0,184,17,9,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70394,100320722340502814,Presidente y Vicepresidente,57,32,0,0,1,12,6,0,0,1,52,1,0,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Col. Juan La Borde Morel,70394,100320722340502814,Diputados Uninominales,57,18,0,0,2,7,16,1,2,0,46,5,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Unidad Educativa San Juan,70418,100320722341103401,Presidente y Vicepresidente,227,114,1,0,1,47,18,15,1,0,197,0,6,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Unidad Educativa San Juan,70418,100320722341103401,Diputados Uninominales,227,64,1,0,5,35,55,15,10,0,200,15,3,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Unidad Educativa San Juan,70419,100320722341103402,Presidente y Vicepresidente,221,135,0,0,0,26,24,7,0,0,192,0,5,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Unidad Educativa San Juan,70419,100320722341103402,Diputados Uninominales,221,69,0,0,7,20,67,6,5,0,174,16,7,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Unidad Educativa San Juan,70420,100320722341103403,Presidente y Vicepresidente,223,129,0,0,0,31,19,4,3,0,186,3,7,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Unidad Educativa San Juan,70420,100320722341103403,Diputados Uninominales,223,67,8,0,1,23,61,3,7,0,170,19,7,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Unidad Educativa San Juan,70421,100320722341103404,Presidente y Vicepresidente,161,93,0,0,0,18,13,6,0,0,130,1,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Unidad Educativa San Juan,70421,100320722341103404,Diputados Uninominales,161,45,1,0,6,13,45,3,4,0,117,16,0,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Escuela San Joaquin,70450,100320722340502209,Presidente y Vicepresidente,234,108,0,1,0,59,24,18,2,2,214,1,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Escuela San Joaquin,70450,100320722340502209,Diputados Uninominales,234,59,4,1,2,50,63,15,6,0,200,16,1,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Escuela San Joaquin,70452,100320722340502211,Presidente y Vicepresidente,228,117,0,0,0,28,32,8,1,0,186,1,9,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Escuela San Joaquin,70452,100320722340502211,Diputados Uninominales,228,68,2,0,3,20,60,11,4,0,168,24,4,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Escuela San Joaquin,70454,100320722340502213,Presidente y Vicepresidente,150,77,0,0,0,40,11,3,0,0,131,1,5,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Escuela San Joaquin,70454,100320722340502213,Diputados Uninominales,150,41,1,0,2,33,37,4,1,0,119,17,1,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Kinder Luisa Saucedo,70528,100320722340101101,Presidente y Vicepresidente,225,143,0,1,4,21,7,8,3,1,188,3,3,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Kinder Luisa Saucedo,70528,100320722340101101,Diputados Uninominales,225,64,1,1,13,17,75,8,3,0,182,10,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Kinder Luisa Saucedo,70529,100320722340101102,Presidente y Vicepresidente,207,127,0,0,4,14,11,2,6,4,168,0,3,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Kinder Luisa Saucedo,70529,100320722340101102,Diputados Uninominales,207,47,3,0,21,10,71,1,5,0,158,11,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70542,100320722340100810,Presidente y Vicepresidente,227,160,0,0,1,10,20,2,0,0,193,0,0,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70542,100320722340100810,Diputados Uninominales,227,67,0,0,13,6,93,5,5,0,189,4,0,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70548,100320722340100816,Presidente y Vicepresidente,218,136,0,1,1,13,13,3,1,0,168,0,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70548,100320722340100816,Diputados Uninominales,218,46,0,0,13,8,85,6,4,0,162,8,0,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70550,100320722340100818,Presidente y Vicepresidente,220,137,0,0,0,9,23,4,2,0,175,0,1,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70550,100320722340100818,Diputados Uninominales,220,43,0,0,12,6,99,4,4,0,168,7,1,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70551,100320722340100819,Presidente y Vicepresidente,220,152,0,0,0,8,20,1,0,0,181,0,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70551,100320722340100819,Diputados Uninominales,220,47,0,0,15,8,102,0,2,0,174,8,1,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70552,100320722340100820,Presidente y Vicepresidente,228,154,2,0,1,11,26,3,1,0,198,1,1,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70552,100320722340100820,Diputados Uninominales,228,64,2,0,12,8,102,4,1,0,193,6,1,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70553,100320722340100821,Presidente y Vicepresidente,218,145,1,0,2,16,4,3,0,0,171,0,1,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70553,100320722340100821,Diputados Uninominales,218,58,2,0,11,11,74,3,4,0,163,7,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70554,100320722340100822,Presidente y Vicepresidente,130,79,0,0,0,11,15,0,0,0,103,0,0,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Normal Enriquet  Finot,70554,100320722340100822,Diputados Uninominales,130,25,1,0,13,8,55,1,0,0,103,2,0,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Los Sauces I,70555,100320722340502701,Presidente y Vicepresidente,224,116,2,0,0,32,11,15,2,0,178,1,14,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Los Sauces I,70555,100320722340502701,Diputados Uninominales,224,54,2,0,11,25,56,11,8,0,167,17,9,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Los Sauces I,70556,100320722340502702,Presidente y Vicepresidente,231,126,0,1,1,42,16,10,1,0,197,0,5,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Los Sauces I,70556,100320722340502702,Diputados Uninominales,231,77,1,0,8,26,55,10,2,0,179,21,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Los Sauces I,70558,100320722340502704,Presidente y Vicepresidente,223,132,0,0,1,20,20,16,1,1,191,0,4,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Los Sauces I,70558,100320722340502704,Diputados Uninominales,223,81,2,0,12,17,45,9,6,0,172,22,1,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Los Sauces I,70561,100320722340502707,Presidente y Vicepresidente,234,127,0,0,2,35,23,20,0,0,207,4,4,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Los Sauces I,70561,100320722340502707,Diputados Uninominales,234,84,1,1,11,26,53,16,1,0,193,21,1,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Esc. Los Sauces I,70565,100320722340502711,Presidente y Vicepresidente,223,124,0,0,0,31,25,14,2,0,196,1,5,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 44,Santa Cruz de la Sierra,Esc. Los Sauces I,70565,100320722340502711,Diputados Uninominales,223,77,1,0,1,24,54,12,5,0,174,25,3,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Seferino Namucara Don Bosco,70635,100320722340200601,Presidente y Vicepresidente,219,148,0,0,1,14,8,9,2,0,182,0,5,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 45,Santa Cruz de la Sierra,Col. Seferino Namucara Don Bosco,70635,100320722340200601,Diputados Uninominales,219,63,0,0,1,10,85,10,3,0,172,10,5,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Republica del Uruguay,70654,100320722340200401,Presidente y Vicepresidente,219,148,0,0,1,14,13,7,2,0,185,0,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 45,Santa Cruz de la Sierra,Col. Republica del Uruguay,70654,100320722340200401,Diputados Uninominales,219,59,0,0,6,12,88,4,6,0,175,10,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Republica del Uruguay,70658,100320722340200405,Presidente y Vicepresidente,228,136,0,0,1,23,20,6,1,0,187,1,0,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 45,Santa Cruz de la Sierra,Col. Republica del Uruguay,70658,100320722340200405,Diputados Uninominales,228,62,0,1,5,14,87,5,2,0,176,12,0,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Republica del Uruguay,70659,100320722340200406,Presidente y Vicepresidente,225,146,0,0,1,22,14,7,0,0,190,0,6,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 45,Santa Cruz de la Sierra,Col. Republica del Uruguay,70659,100320722340200406,Diputados Uninominales,225,62,0,1,2,20,88,5,6,0,184,8,4,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Club De Leones,70725,100320722341104801,Presidente y Vicepresidente,226,161,0,0,0,15,15,5,4,2,202,1,4,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 45,Santa Cruz de la Sierra,Col. Club De Leones,70725,100320722341104801,Diputados Uninominales,226,73,0,1,3,10,90,4,4,0,185,20,2,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,,Santa Cruz de la Sierra,Col. Club De Leones,70727,100320722341104803,Presidente y Vicepresidente,226,140,0,0,2,23,20,9,1,0,195,1,3,Computada
Bolivia,7,Santa Cruz,Andres Ibañez,1,Santa Cruz de La Sierra,Circunscripción Uninominal 45,Santa Cruz de la Sierra,Col. Club De Leones,70727,100320722341104803,Diputados Uninominales,226,61,0,0,6,20,89,6,3,0,185,12,2,Computada
Bolivia,9,Pando,Nicolas Suarez,1,Cobija,,Cobija,U. E. Cobija,90033,100320927732502814,Presidente y Vicepresidente,231,79,1,2,0,80,1,20,2,3,188,1,5,Computada
Bolivia,9,Pando,Nicolas Suarez,1,Cobija,Circunscripción Uninominal 62,Cobija,U. E. Cobija,90033,100320927732502814,Diputados Uninominales,231,57,0,5,7,75,7,0,6,6,163,25,6,Computada
Bolivia,9,Pando,Nicolas Suarez,1,Cobija,,Cobija,U. E. Cobija,90034,100320927732502815,Presidente y Vicepresidente,149,55,0,2,0,44,3,18,0,0,122,1,5,Computada
Bolivia,9,Pando,Nicolas Suarez,1,Cobija,Circunscripción Uninominal 62,Cobija,U. E. Cobija,90034,100320927732502815,Diputados Uninominales,149,44,0,5,0,43,8,0,4,3,107,15,6,Computada
Bolivia,9,Pando,Nicolas Suarez,1,Cobija,,Cobija,U. E. Rogelia Menacho De Balcazar,90063,100320927732503101,Presidente y Vicepresidente,231,79,0,0,0,69,1,19,6,2,176,3,8,Computada
Bolivia,9,Pando,Nicolas Suarez,1,Cobija,Circunscripción Uninominal 62,Cobija,U. E. Rogelia Menacho De Balcazar,90063,100320927732503101,Diputados Uninominales,231,56,0,3,2,67,8,0,11,3,150,30,7,Computada
Bolivia,9,Pando,Nicolas Suarez,1,Cobija,,Cobija,U. E. Rogelia Menacho De Balcazar,90065,100320927732503103,Presidente y Vicepresidente,229,81,0,1,1,71,3,17,9,2,185,8,9,Computada
Bolivia,9,Pando,Nicolas Suarez,1,Cobija,Circunscripción Uninominal 62,Cobija,U. E. Rogelia Menacho De Balcazar,90065,100320927732503103,Diputados Uninominales,229,57,0,1,4,71,5,0,17,2,157,34,11,Computada
